departamento,municipio,codigo,arma,fecha,genero,edad_grupo,cantidad
ANTIOQUIA,TOLEDO,5819000,ARMA DE FUEGO,08/07/2020,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,08/07/2020,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA BLANCA / CORTOPUNZANTE,08/07/2020,MASCULINO,ADULTOS,1
CASANARE,SABANALARGA,85300000,CONTUNDENTES,08/07/2020,FEMENINO,ADULTOS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,08/07/2020,MASCULINO,ADULTOS,1
CAUCA,TORIBIO,19821000,ARMA DE FUEGO,08/07/2020,MASCULINO,ADULTOS,1
CHOCÓ,ISTMINA,27361000,ARMA DE FUEGO,08/07/2020,MASCULINO,ADULTOS,1
CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,08/07/2020,MASCULINO,ADULTOS,1
CHOCÓ,RIOSUCIO,27615000,ARMA DE FUEGO,08/07/2020,MASCULINO,ADULTOS,1
CHOCÓ,UNGUÍA,27800000,ARMA DE FUEGO,08/07/2020,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,08/07/2020,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,08/07/2020,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,08/07/2020,MASCULINO,ADULTOS,1
HUILA,NEIVA (CT),41001000,ARMA DE FUEGO,08/07/2020,MASCULINO,ADULTOS,1
META,ACACÍAS,50006000,ARMA DE FUEGO,08/07/2020,MASCULINO,ADULTOS,1
META,PUERTO GAITÁN,50568000,ARMA BLANCA / CORTOPUNZANTE,08/07/2020,MASCULINO,ADULTOS,1
NARIÑO,BARBACOAS,52079000,ARMA DE FUEGO,08/07/2020,MASCULINO,ADULTOS,1
NARIÑO,LA LLANADA,52385000,ARMA DE FUEGO,08/07/2020,MASCULINO,ADULTOS,1
NARIÑO,POTOSÍ,52560000,CONTUNDENTES,08/07/2020,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,LOS PATIOS,54405000,ARMA DE FUEGO,08/07/2020,MASCULINO,ADULTOS,1
RISARALDA,LA VIRGINIA,66400000,ARMA DE FUEGO,08/07/2020,MASCULINO,ADULTOS,1
SUCRE,COROZAL,70215000,ARMA BLANCA / CORTOPUNZANTE,08/07/2020,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),70001000,ARMA DE FUEGO,08/07/2020,MASCULINO,ADULTOS,1
TOLIMA,MARIQUITA,73443000,ARMA DE FUEGO,08/07/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,08/07/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,08/07/2020,MASCULINO,ADULTOS,1
VALLE,TULUÁ,76834000,ARMA DE FUEGO,08/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,APARTADÓ,5045000,ARMA DE FUEGO,09/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,09/07/2020,MASCULINO,ADULTOS,1
CÓRDOBA,CHINÚ,23182000,ARMA DE FUEGO,09/07/2020,MASCULINO,ADULTOS,1
CÓRDOBA,MONTELÍBANO,23466000,ARMA DE FUEGO,09/07/2020,MASCULINO,ADULTOS,1
CÓRDOBA,MONTERÍA (CT),23001000,ARMA BLANCA / CORTOPUNZANTE,09/07/2020,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,09/07/2020,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,09/07/2020,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,09/07/2020,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,09/07/2020,MASCULINO,ADULTOS,1
GUAJIRA,MAICAO,44430000,ARMA DE FUEGO,09/07/2020,MASCULINO,ADULTOS,1
GUAJIRA,RIOHACHA (CT),44001000,ARMA DE FUEGO,09/07/2020,MASCULINO,ADULTOS,1
MAGDALENA,FUNDACIÓN,47288000,ARMA DE FUEGO,09/07/2020,MASCULINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,09/07/2020,MASCULINO,ADULTOS,1
NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,09/07/2020,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,09/07/2020,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,09/07/2020,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,09/07/2020,MASCULINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,09/07/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,09/07/2020,MASCULINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,09/07/2020,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,ARMA DE FUEGO,09/07/2020,MASCULINO,ADULTOS,1
VALLE,GUACARÍ,76318000,ARMA BLANCA / CORTOPUNZANTE,09/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BARBOSA,5079000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,CAUCASIA,5154000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,ITUANGO,5361000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,MURINDÓ,5475000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,PUERTO BERRÍO,5579000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,5736000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,YARUMAL,5887000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
ATLÁNTICO,MALAMBO,8433000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
ATLÁNTICO,MALAMBO,8433000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
BOLÍVAR,ARENAL,13042000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
CALDAS,SALAMINA,17653000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
CASANARE,SAN LUIS DE PALENQUE,85325000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
CAUCA,PIENDAMÓ,19548000,ARMA DE FUEGO,10/07/2020,FEMENINO,ADULTOS,1
CAUCA,TIMBÍO,19807000,ARMA BLANCA / CORTOPUNZANTE,10/07/2020,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADOLESCENTES,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,10/07/2020,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
GUAJIRA,MAICAO,44430000,ARMA BLANCA / CORTOPUNZANTE,10/07/2020,MASCULINO,ADULTOS,1
HUILA,NEIVA (CT),41001000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADOLESCENTES,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,PUERTO SANTANDER,54553000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
QUINDÍO,MONTENEGRO,63470000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
QUINDÍO,MONTENEGRO,63470000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS (CT),88001000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),73001000,ARMA BLANCA / CORTOPUNZANTE,10/07/2020,MASCULINO,ADOLESCENTES,1
TOLIMA,MARIQUITA,73443000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
TOLIMA,MARIQUITA,73443000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
VALLE,ROLDANILLO,76622000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
VALLE,TULUÁ,76834000,ARMA DE FUEGO,10/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,CAUCASIA,5154000,ARMA DE FUEGO,11/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,EL BAGRE,5250000,ARMA BLANCA / CORTOPUNZANTE,11/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,5360000,ARMA DE FUEGO,11/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,5360000,ARMA DE FUEGO,11/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,11/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,11/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,PUERTO BERRÍO,5579000,ARMA DE FUEGO,11/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,SAN VICENTE,5674000,ARMA DE FUEGO,11/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,YALÍ,5885000,ARMA DE FUEGO,11/07/2020,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,11/07/2020,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,11/07/2020,MASCULINO,ADULTOS,1
BOLÍVAR,EL CARMEN DE BOLÍVAR,13244000,ARMA DE FUEGO,11/07/2020,MASCULINO,ADULTOS,1
CASANARE,YOPAL (CT),85001000,ARMA DE FUEGO,11/07/2020,MASCULINO,ADULTOS,1
CAUCA,EL TAMBO,19256000,ARMA BLANCA / CORTOPUNZANTE,11/07/2020,MASCULINO,ADULTOS,1
CESAR,AGUSTÍN CODAZZI,20013000,ARMA DE FUEGO,11/07/2020,MASCULINO,ADULTOS,1
CESAR,SAN ALBERTO,20710000,ARMA DE FUEGO,11/07/2020,MASCULINO,ADULTOS,1
CESAR,VALLEDUPAR (CT),20001000,ARMA DE FUEGO,11/07/2020,MASCULINO,ADULTOS,1
CESAR,VALLEDUPAR (CT),20001000,ARMA BLANCA / CORTOPUNZANTE,11/07/2020,FEMENINO,ADULTOS,1
CÓRDOBA,LORICA,23417000,ARMA DE FUEGO,11/07/2020,MASCULINO,ADULTOS,1
CÓRDOBA,MONTERÍA (CT),23001000,ARMA DE FUEGO,11/07/2020,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,11/07/2020,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA BLANCA / CORTOPUNZANTE,11/07/2020,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,11/07/2020,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,11/07/2020,MASCULINO,ADULTOS,1
CUNDINAMARCA,ZIPAQUIRÁ,25899000,ARMA DE FUEGO,11/07/2020,MASCULINO,ADULTOS,1
META,URIBE,50370000,ARMA DE FUEGO,11/07/2020,MASCULINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,11/07/2020,MASCULINO,ADULTOS,1
NARIÑO,SAMANIEGO,52678000,ARMA DE FUEGO,11/07/2020,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,TIBÚ,54810000,ARMA DE FUEGO,11/07/2020,MASCULINO,ADULTOS,1
PUTUMAYO,PUERTO GUZMÁN,86571000,ARMA DE FUEGO,11/07/2020,MASCULINO,ADULTOS,1
QUINDÍO,LA TEBAIDA,63401000,CONTUNDENTES,11/07/2020,MASCULINO,ADULTOS,1
QUINDÍO,MONTENEGRO,63470000,ARMA DE FUEGO,11/07/2020,MASCULINO,ADULTOS,1
RISARALDA,MARSELLA,66440000,ARMA DE FUEGO,11/07/2020,FEMENINO,MENORES,1
RISARALDA,MARSELLA,66440000,ARMA DE FUEGO,11/07/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,11/07/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,11/07/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,11/07/2020,FEMENINO,ADULTOS,1
VALLE,CANDELARIA,76130000,ARMA DE FUEGO,11/07/2020,MASCULINO,ADULTOS,1
VALLE,TULUÁ,76834000,ARMA DE FUEGO,11/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BARBOSA,5079000,ARMA BLANCA / CORTOPUNZANTE,12/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BARBOSA,5079000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BARBOSA,5079000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,CHIGORODÓ,5172000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,CONTUNDENTES,12/07/2020,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA BLANCA / CORTOPUNZANTE,12/07/2020,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
CAUCA,ARGELIA,19050000,CONTUNDENTES,12/07/2020,MASCULINO,ADULTOS,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,12/07/2020,FEMENINO,ADULTOS,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
CESAR,GONZÁLEZ,20310000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
CESAR,VALLEDUPAR (CT),20001000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
CÓRDOBA,PUERTO LIBERTADOR,23580000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,12/07/2020,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
CUNDINAMARCA,MADRID,25430000,ARMA BLANCA / CORTOPUNZANTE,12/07/2020,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA BLANCA / CORTOPUNZANTE,12/07/2020,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA BLANCA / CORTOPUNZANTE,12/07/2020,FEMENINO,ADULTOS,1
GUAJIRA,RIOHACHA (CT),44001000,ARMA BLANCA / CORTOPUNZANTE,12/07/2020,MASCULINO,ADULTOS,1
HUILA,LA PLATA,41396000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
NARIÑO,ARBOLEDA,52051000,ARMA BLANCA / CORTOPUNZANTE,12/07/2020,MASCULINO,ADULTOS,1
NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,VILLA DEL ROSARIO,54874000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
PUTUMAYO,ORITO,86320000,ARMA BLANCA / CORTOPUNZANTE,12/07/2020,MASCULINO,ADULTOS,1
RISARALDA,DOSQUEBRADAS,66170000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADOLESCENTES,1
TOLIMA,FALAN,73270000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
VALLE,ALCALÁ,76020000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
VALLE,CAICEDONIA,76122000,ARMA BLANCA / CORTOPUNZANTE,12/07/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
VALLE,SAN PEDRO,76670000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
VALLE,YUMBO,76892000,ARMA DE FUEGO,12/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BETULIA,5093000,ARMA DE FUEGO,13/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,CÁCERES,5120000,ARMA DE FUEGO,13/07/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,ENVIGADO,5266000,ARMA DE FUEGO,13/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,13/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,5736000,ARMA DE FUEGO,13/07/2020,MASCULINO,ADULTOS,1
ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,13/07/2020,MASCULINO,ADOLESCENTES,1
ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,13/07/2020,MASCULINO,ADULTOS,1
ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,13/07/2020,FEMENINO,ADULTOS,1
CALDAS,CHINCHINÁ,17174000,ARMA BLANCA / CORTOPUNZANTE,13/07/2020,MASCULINO,ADULTOS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,13/07/2020,MASCULINO,ADULTOS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,13/07/2020,FEMENINO,ADULTOS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,13/07/2020,MASCULINO,ADULTOS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,13/07/2020,MASCULINO,ADULTOS,1
CHOCÓ,CARMEN DEL DARIEN,27150000,ARMA DE FUEGO,13/07/2020,MASCULINO,ADULTOS,1
CHOCÓ,CARMEN DEL DARIEN,27150000,ARMA DE FUEGO,13/07/2020,FEMENINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,13/07/2020,MASCULINO,ADULTOS,1
GUAJIRA,HATONUEVO,44378000,ARMA DE FUEGO,13/07/2020,MASCULINO,ADULTOS,1
GUAJIRA,RIOHACHA (CT),44001000,ARMA DE FUEGO,13/07/2020,MASCULINO,ADULTOS,1
HUILA,BARAYA,41078000,ARMA DE FUEGO,13/07/2020,MASCULINO,ADULTOS,1
HUILA,PITALITO,41551000,ARMA DE FUEGO,13/07/2020,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,VILLA DEL ROSARIO,54874000,ARMA DE FUEGO,13/07/2020,MASCULINO,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS (CT),88001000,ARMA BLANCA / CORTOPUNZANTE,13/07/2020,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,13/07/2020,FEMENINO,MENORES,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,13/07/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,13/07/2020,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,13/07/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,13/07/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,13/07/2020,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,ARMA DE FUEGO,13/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,ANORÍ,5040000,ARMA DE FUEGO,14/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,CALDAS,5129000,ARMA DE FUEGO,14/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,5736000,ARMA DE FUEGO,14/07/2020,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,14/07/2020,MASCULINO,ADULTOS,1
ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,14/07/2020,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,14/07/2020,MASCULINO,ADULTOS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,14/07/2020,FEMENINO,ADULTOS,1
CESAR,MANAURE,20443000,ARMA BLANCA / CORTOPUNZANTE,14/07/2020,MASCULINO,ADULTOS,1
CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,14/07/2020,MASCULINO,ADOLESCENTES,1
CÓRDOBA,MONTELÍBANO,23466000,ARMA DE FUEGO,14/07/2020,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,14/07/2020,FEMENINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,14/07/2020,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,14/07/2020,MASCULINO,ADULTOS,1
CUNDINAMARCA,GIRARDOT,25307000,ARMA DE FUEGO,14/07/2020,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,14/07/2020,MASCULINO,ADULTOS,1
HUILA,YAGUARÁ,41885000,CONTUNDENTES,14/07/2020,FEMENINO,ADULTOS,1
NARIÑO,EL CHARCO,52250000,ARMA BLANCA / CORTOPUNZANTE,14/07/2020,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CONVENCIÓN,54206000,ARMA DE FUEGO,14/07/2020,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,14/07/2020,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,14/07/2020,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,VILLA DEL ROSARIO,54874000,ARMA DE FUEGO,14/07/2020,MASCULINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,14/07/2020,MASCULINO,ADULTOS,1
TOLIMA,ROVIRA,73624000,ARMA DE FUEGO,14/07/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,14/07/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,14/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,APARTADÓ,5045000,ARMA DE FUEGO,15/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,PUEBLORRICO,5576000,ARMA DE FUEGO,15/07/2020,MASCULINO,ADULTOS,1
ARAUCA,SARAVENA,81736000,ARMA DE FUEGO,15/07/2020,MASCULINO,ADULTOS,1
ARAUCA,SARAVENA,81736000,ARMA DE FUEGO,15/07/2020,MASCULINO,ADULTOS,1
ATLÁNTICO,PUERTO COLOMBIA,8573000,ARMA DE FUEGO,15/07/2020,MASCULINO,ADULTOS,1
ATLÁNTICO,SABANAGRANDE,8634000,ARMA DE FUEGO,15/07/2020,MASCULINO,ADULTOS,1
ATLÁNTICO,SOLEDAD,8758000,ARMA BLANCA / CORTOPUNZANTE,15/07/2020,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA BLANCA / CORTOPUNZANTE,15/07/2020,MASCULINO,ADOLESCENTES,1
BOLÍVAR,SAN PABLO,13670000,CONTUNDENTES,15/07/2020,MASCULINO,ADULTOS,1
BOYACÁ,PUERTO BOYACÁ,15572000,ARMA DE FUEGO,15/07/2020,MASCULINO,ADULTOS,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,15/07/2020,MASCULINO,ADULTOS,1
CÓRDOBA,LA APARTADA,23350000,ARMA DE FUEGO,15/07/2020,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,15/07/2020,MASCULINO,ADULTOS,1
